id,username,created_at,lng,lat,text
1517384018953650178,Mrawlins1974,Fri Apr 22 06:05:16 +0000 2022,-2.366933,51.3796495,@neetsmarketing This is on my list!
1517384030014132224,AnthonyPutson,Fri Apr 22 06:05:19 +0000 2022,-1.2340624999999998,54.5212225,@markkilborn @sonic_presence I'm 50/50 composer/sound designer...28 years and counting. I would say I'm very good a… https://t.co/Y7Ynb5XA1i
1517384035668049920,SinclairNeale,Fri Apr 22 06:05:20 +0000 2022,-0.08816099999999999,51.489262999999994,"@Oscarhdza @MinogueUpdates And unfortunately, a lot to choose from :("
1517384040978001920,wright_ste,Fri Apr 22 06:05:21 +0000 2022,-2.096208,53.6011235,@paulsinha Wordle 307 2/6*🟨⬜🟩⬜🟩🟩🟩🟩🟩🟩
1517384043389673472,Bongiwe_sibanda,Fri Apr 22 06:05:22 +0000 2022,-0.7640635,52.033567000000005,@gibsonoma I forgot she was there until I saw peoples comments on this app
1517384046560567296,AlongCameJay,Fri Apr 22 06:05:22 +0000 2022,-0.74236,51.39503,Just posted a photo @ Village Hotel Club https://t.co/O9It7be04s
1517384054143959041,stephenblanchar,Fri Apr 22 06:05:24 +0000 2022,-3.2030085,55.9431955,@loobstery @danwootton ...you're spot on...! https://t.co/DB6al5rldP
1517384060183760896,johnbolam,Fri Apr 22 06:05:26 +0000 2022,-1.4407025,54.977920499999996,@JudeMac3 quite often 😁morning jude xx
1517384063354560512,osnehaa,Fri Apr 22 06:05:26 +0000 2022,-6.2476215,53.354902499999994,me before taking sql job assessment
1517384064717799425,Lizzygreen1972,Fri Apr 22 06:05:27 +0000 2022,-1.8900305,53.729573,@alisonelsayed Morning Allie ♥️
1517384065544073219,Rajayshworld,Fri Apr 22 06:05:27 +0000 2022,-0.433041,52.111074,Good morning. Wishing you a beautiful day 🥰“Tree of Life” in front of our house is filling up nicely 🍃 ☘️… https://t.co/85uMhtBzfc
1517384068882735104,NeelyHayes,Fri Apr 22 06:05:28 +0000 2022,-0.4035855,52.160453000000004,Hugely grateful for your enormously generous support! The food was delicious 😋
1517384080198930433,Chr1sWynne,Fri Apr 22 06:05:31 +0000 2022,-6.81351,54.667202,Early start on route to @CregganCountry1 for a day of #volunteering with @DanskeBank_UK for #EarthActionDay support… https://t.co/5d4HrrKsb6
1517384085525741569,RogerHighfield,Fri Apr 22 06:05:32 +0000 2022,-0.000818,51.477847,Good morning! https://t.co/g8woZaNN0F
1517384087341740033,LpoolLiveJobs,Fri Apr 22 06:05:32 +0000 2022,-3.00092773,53.41801635,"Technical Sales Representative - Manchester, Lancashire - £25,000 to £30,000 https://t.co/sCEz0X6O8F - Click to app… https://t.co/dPpGwcr8Tl"
1517384091926249474,Splashy23_,Fri Apr 22 06:05:33 +0000 2022,-1.8906405,52.4939665,@KingPeri2 -Trussssss the audacity though..😩😩💀💀🌚
1517384096732913665,KimMorg82646847,Fri Apr 22 06:05:34 +0000 2022,-3.775049,51.677752999999996,@LeeMo_0407 Morning Lee 😘
1517384099316572163,Hollyhouse45,Fri Apr 22 06:05:35 +0000 2022,-1.3935355,53.2551015,Active April - Day 22: Enjoy moving to your favourite music. Really go for it https://t.co/6CPPws0ogm
1517384111102603264,carol_mccormack,Fri Apr 22 06:05:38 +0000 2022,-1.698456,53.676542,@ExercisingBlows @KaylynnPoland @NickAdamsinUSA Could be some elephants involved too
1517384111295537152,AmandaNaylor73,Fri Apr 22 06:05:38 +0000 2022,-2.836169,53.366958,@ToniBenno94 Thank you ❤️
1517384120493617152,Lizzygreen1972,Fri Apr 22 06:05:40 +0000 2022,-1.8900305,53.729573,@AidanHynes5 Morning Aidan 😊☀️
1517384120988487681,ChiefGrecian,Fri Apr 22 06:05:40 +0000 2022,-4.0524695,51.0825995,@ExeterCityWFC @cprouse08 @PrattWSoccer Barnstaple ➡️ AMERICA! 🇺🇸Massive congratulations @cprouse08. I fully beli… https://t.co/9NhfDLv3Aa
1517384129796612096,BigNGandBertie,Fri Apr 22 06:05:42 +0000 2022,-1.752195,53.909898999999996,@DankAckroyd That's very naughty behaviour on his part
1517384131986042881,jahglennie,Fri Apr 22 06:05:43 +0000 2022,-0.0784765,53.556467,@PhilBallTweets Sure was a one off that Ted Ball fella 🏏
1517384138260725760,mdareedwards,Fri Apr 22 06:05:44 +0000 2022,-1.2280574999999998,51.7127205,"@M0ManeMoProblem @GOV2UK Following you now, please follow me back!"
1517384140538232833,SirHairyPoppins,Fri Apr 22 06:05:45 +0000 2022,-0.21089449999999998,51.6118845,@LeeJone50103071 @AnthonyFStevens @Nova10987654321 @Alexthedroog4 @TheLittleWaster @ItRecks It’s a slow Friday.  Lol.
1517384144556339200,mrjfm24,Fri Apr 22 06:05:46 +0000 2022,-4.086487,55.89262,@MissCasey_Music @stambrosehigh Good luck and God bless. It seems only yesterday some of you were pupils with us… https://t.co/IXdGhBXnaw
1517384148456980481,JoanneRandle3,Fri Apr 22 06:05:47 +0000 2022,-4.200441,57.739454,@jaydeadams @sophiewillan Fan-bloody-tastic! 💛👏👏👏
1517384150206103552,lgoodbu,Fri Apr 22 06:05:47 +0000 2022,-2.236568,53.0864205,A bad death: the importance of truth-telling at end-of-life https://t.co/27QVIn8zXm via @kevinmd
1517384165087494144,WoodbineLazlo,Fri Apr 22 06:05:51 +0000 2022,-1.9522795,50.728354499999995,@Detroit_Diva63 @Jemima4545 @Kenf570 @KinkyKas13 @2legs @Michael_Stamp @Rob50799864 @introubleagain1… https://t.co/zz2tMVBf07
1517384171760627718,ums56,Fri Apr 22 06:05:52 +0000 2022,0.5115780000000001,52.2204505,Twas ever thus
1517384184570036224,LordLummy,Fri Apr 22 06:05:55 +0000 2022,-1.8906405,52.4939665,Nope.
1517384188420362242,firebladebabe,Fri Apr 22 06:05:56 +0000 2022,-0.852534,54.5517375,@spacedurbanely @PopularSpread @MichaelTakeMP Gussage All Saints is approx 8 miles north east of Blandford Forum. 😉😀
1517384198151098368,nyejayne,Fri Apr 22 06:05:59 +0000 2022,-3.1798,51.497001499999996,"@CF_psychelist Yes, I have found the same- red all the way until Queen St. but, I think the same would be true if I… https://t.co/kAAalMmhgX"
1517384206862766081,c_dents,Fri Apr 22 06:06:01 +0000 2022,-2.3047579999999996,53.580698,Daily Quordle 884️⃣8️⃣6️⃣3️⃣https://t.co/HpXpDQ9oTS https://t.co/CKFDQ6eWmZ
1517384210687873025,TinaRiches1,Fri Apr 22 06:06:02 +0000 2022,0.135916,52.200974,"@jmalitrg I’d 2nd that. It took 2 mths, using my PTA and calling to get @HMRCgovuk to reallocate allowances to cove… https://t.co/YH0IOXH9Pm"
1517384211858087937,SOTAwatch,Fri Apr 22 06:06:02 +0000 2022,-2.7731,57.137375,"06:05 MM0EFI/P (Fraser) on GM/ES-068 (Craiglich, 476m, 1 pt) 14.333 SSB: Sorry, typo. .333 is correct [https://t.co/sINj8Qef4m] [MM0EFI]"
1517384214550773760,ManLiveJobs,Fri Apr 22 06:06:03 +0000 2022,-2.19892578,53.5292403,"Audio Transcriber - Annotator - Manchester, Lancashire - £24,000 to £28,000 https://t.co/h2QtVuuVRl - Click to appl… https://t.co/HBvqZJKWpf"
1517384221848969216,ChiefGrecian,Fri Apr 22 06:06:04 +0000 2022,-4.0524695,51.0825995,Barnstaple ➡️ AMERICA! 🇺🇸Massive congratulations @cprouse08. I fully believe that you will be a massive asset and… https://t.co/y9V8f1EGet
1517384223816142848,LeighanRenaud,Fri Apr 22 06:06:05 +0000 2022,-0.2527539999999999,51.3854455,"This week my kid has decided to be super clingy and this has, of course, happened right at the moment when I've fel… https://t.co/DDMH8fvGnz"
1517384224575266816,mdareedwards,Fri Apr 22 06:06:05 +0000 2022,-1.2280574999999998,51.7127205,"@murphupnorth Following you now, please follow me back!"
1517384235631489027,Scoutsscarter,Fri Apr 22 06:06:08 +0000 2022,0.159749,51.866310999999996,@RobertCorp The interesting stuff is on the central line east of Liverpool Street - you should try it sometime
1517384236147347457,Donnaosborn_71,Fri Apr 22 06:06:08 +0000 2022,0.535228,51.2341295,@LouiseWaters2 @thecsp @The_HCPC NHS or private? If NHS do you have someone doing or having done the HEE workforce… https://t.co/zi1rPKrKD2
1517384236315127809,TeriCarson,Fri Apr 22 06:06:08 +0000 2022,-0.10918149999999999,51.5469265,#JusticeForJohnnyDepp ⚖️#JusticeForJohnnyDeppVA2022#MenToo ♂️#AmberHeardIsAnAbuser#AmberHeardIsALiar… https://t.co/sANHD0qDCp
1517384236663250944,DunoonSNP,Fri Apr 22 06:06:08 +0000 2022,-4.9799735,55.867734,"The Liar, @BorisJohnson , speaks.Free for all into UK looks set to continue but so does the chaos the other way.… https://t.co/zJjSm2EhC0"
1517384247564283905,NigelBlues,Fri Apr 22 06:06:10 +0000 2022,-3.255349,51.4070695,"A film of its time.22 yrs ago today, @cardiffcityfc went to Oldham, filmed for a BBC TV show.  Some legendary f… https://t.co/byx3hbI76V"
1517384248294088704,molby70,Fri Apr 22 06:06:11 +0000 2022,-3.1858425,51.4358875,"@livedarts Brilliant darts from the Main Man Johnny Clayton, Great Darts +WELSH 👏👏👏🏴󠁧󠁢󠁷󠁬󠁳󠁿"
1517384251758555136,debsknig,Fri Apr 22 06:06:11 +0000 2022,0.478479,51.739892999999995,@debsylee @NTLive @ODEONCinemas The leading man was very good too.  My first time of watching Henry V
